t,u(t),y(t)
768.00,1.339272,-0.041704
769.00,1.113362,-0.583119
770.00,-0.305009,-0.400435
771.00,0.927229,0.189700
772.00,2.008546,-0.479044
773.00,-0.361526,-0.863071
774.00,0.101078,0.288132
775.00,1.191664,-0.095667
776.00,-1.342574,-0.560006
777.00,-0.395549,0.675696
778.00,1.802791,0.089117
779.00,0.432337,-0.829172
780.00,-1.261861,-0.055725
781.00,1.213122,0.569498
782.00,-2.373229,-0.671151
783.00,-1.479363,1.147189
784.00,0.858357,0.542742
785.00,1.153777,-0.452824
786.00,-1.264574,-0.403160
787.00,2.045440,0.654531
788.00,-0.687478,-1.036765
789.00,-0.158275,0.416213
790.00,1.777566,0.027214
791.00,0.156643,-0.826294
792.00,-0.334152,0.053992
793.00,0.464185,0.149918
794.00,-0.294216,-0.266593
795.00,-0.231109,0.151064
796.00,0.035187,0.094179
797.00,0.258037,-0.020265
798.00,-1.343890,-0.109115
799.00,0.978894,0.622444
800.00,0.794037,-0.535930
801.00,-1.118083,-0.281057
802.00,-0.794117,0.567982
803.00,0.020059,0.257794
804.00,0.634588,-0.072741
805.00,-0.761775,-0.247673
806.00,-0.027282,0.400685
807.00,1.856652,-0.048100
808.00,0.350937,-0.844934
809.00,1.565040,-0.029397
810.00,-1.172890,-0.697733
811.00,-0.010055,0.572684
812.00,-1.153985,-0.103607
813.00,0.169795,0.523792
814.00,-1.541371,-0.100115
815.00,-2.115339,0.726094
816.00,-0.243385,0.867159
817.00,2.491083,-0.001120
818.00,0.752429,-1.078035
819.00,1.071978,-0.141466
820.00,-0.455330,-0.468210
821.00,1.442728,0.191673
822.00,0.434497,-0.706398
823.00,-1.554210,-0.105384
824.00,0.155831,0.714968
825.00,2.031105,-0.193675
826.00,-0.098335,-0.882213
827.00,1.333116,0.201398
828.00,0.576478,-0.630016
829.00,-0.441192,-0.230136
830.00,0.618493,0.212394
831.00,1.702051,-0.320741
832.00,0.028691,-0.724487
833.00,0.379557,0.096082
834.00,-0.194240,-0.207649
835.00,-0.287721,0.072858
836.00,0.183869,0.110127
837.00,-0.090287,-0.102865
838.00,0.735342,0.061541
839.00,0.508226,-0.333549
840.00,-1.114280,-0.181322
841.00,0.234772,0.513136
842.00,0.534100,-0.191846
843.00,0.502690,-0.219386
844.00,-0.057891,-0.173328
845.00,0.206737,0.043497
846.00,1.856423,-0.121627
847.00,0.935406,-0.825913
848.00,-0.458838,-0.299971
849.00,1.680821,0.232425
850.00,-0.028568,-0.840432
851.00,0.144654,0.111577
852.00,1.597568,-0.071155
853.00,1.799615,-0.741404
854.00,0.164274,-0.715662
855.00,-0.362523,0.016455
856.00,-0.280379,0.109796
857.00,0.657203,0.060265
858.00,0.946585,-0.297833
859.00,-0.315783,-0.360995
860.00,0.638034,0.192943
861.00,-2.034911,-0.338705
862.00,-1.018453,0.937391
863.00,0.656352,0.340327
864.00,-0.978457,-0.328916
865.00,-0.007017,0.530174
866.00,-1.840916,-0.046320
867.00,-1.406047,0.814651
868.00,-0.800366,0.533256
869.00,0.024395,0.309244
870.00,-0.239353,-0.003365
871.00,-0.349257,0.147828
872.00,0.027819,0.140812
873.00,0.276512,-0.052894
874.00,1.543395,-0.116075
875.00,-0.157522,-0.665046
876.00,-0.031621,0.154493
877.00,2.387699,-0.028869
878.00,-0.202343,-1.094576
879.00,1.966593,0.246871
880.00,-0.375176,-0.920390
881.00,-0.969533,0.250153
882.00,-0.261487,0.381826
883.00,1.015838,0.029636
884.00,-1.829166,-0.447240
885.00,-0.497047,0.917657
886.00,-2.303539,0.108684
887.00,-1.874316,0.998043
888.00,-1.078200,0.742303
889.00,1.130122,0.421929
890.00,-1.859335,-0.507875
891.00,-0.772966,0.935352
892.00,-2.290761,0.222243
893.00,0.516659,0.982261
894.00,-0.419605,-0.325187
895.00,-0.025582,0.274367
896.00,0.731314,0.012220
897.00,-0.371145,-0.340116
898.00,-0.754186,0.208009
899.00,0.955627,0.306672
900.00,1.985038,-0.479919
901.00,1.203153,-0.811274
902.00,-0.121515,-0.423501
903.00,-0.136257,0.077118
904.00,0.777504,-0.009040
905.00,-1.039769,-0.372537
906.00,-0.681633,0.524775
907.00,-1.264623,0.240238
908.00,-0.706928,0.532193
909.00,-0.918230,0.271923
910.00,0.163475,0.411387
911.00,0.717950,-0.098288
912.00,-0.605482,-0.294309
913.00,0.189218,0.322683
914.00,-0.071316,-0.140561
915.00,-1.453846,0.037105
916.00,0.033029,0.658398
917.00,1.265095,-0.096380
918.00,1.328505,-0.542781
919.00,-0.469544,-0.490887
920.00,-0.261754,0.270014
921.00,2.027812,0.035847
922.00,-0.147699,-0.941992
923.00,-0.711627,0.206448
924.00,0.398022,0.291596
925.00,1.610446,-0.255917
926.00,0.488792,-0.679887
927.00,-0.508735,-0.098789
928.00,1.186557,0.219336
929.00,-1.085436,-0.612084
930.00,-0.391859,0.567140
931.00,-2.009409,0.121073
932.00,-0.392032,0.880509
933.00,0.896755,0.078806
