t,u(t),y(t)
826.00,1.047161,-0.616306
827.00,-0.815769,0.728211
828.00,-0.679907,-0.589815
829.00,0.160592,-0.152476
830.00,0.883138,0.164968
831.00,0.878505,0.368814
832.00,2.406371,0.299028
833.00,1.368919,1.012358
834.00,1.036593,0.279700
835.00,1.384975,0.322117
836.00,-0.728443,0.517124
837.00,1.106563,-0.531831
838.00,1.059370,0.677034
839.00,0.872379,0.327276
840.00,1.141861,0.266235
841.00,-0.333822,0.413809
842.00,-0.727699,-0.316102
843.00,-1.771271,-0.294272
844.00,-2.198168,-0.744283
845.00,-0.294149,-0.766809
846.00,-0.274048,0.185660
847.00,-0.823257,-0.120945
848.00,-0.709200,-0.350270
849.00,-1.485758,-0.197571
850.00,-0.487190,-0.618806
851.00,0.356352,-0.014160
852.00,0.990162,0.221595
853.00,-0.784120,0.411139
854.00,0.247631,-0.529052
855.00,-0.275621,0.271078
856.00,0.828437,-0.201287
857.00,-0.466029,0.459092
858.00,-0.282010,-0.343367
859.00,1.397303,-0.039288
860.00,-0.088245,0.702664
861.00,-0.269561,-0.267425
862.00,0.562584,-0.063799
863.00,0.138627,0.293259
864.00,0.510133,-0.029321
865.00,1.193731,0.218674
866.00,-2.725965,0.507168
867.00,-0.123573,-1.472449
868.00,0.363198,0.394111
869.00,-1.950548,0.158383
870.00,-1.018144,-1.009965
871.00,-0.110472,-0.167220
872.00,-0.208712,0.089680
873.00,0.658287,-0.081425
874.00,0.498497,0.345541
875.00,0.148404,0.117108
876.00,-0.851703,-0.004797
877.00,-0.906348,-0.415979
878.00,-0.822667,-0.317429
879.00,1.479602,-0.256910
880.00,0.980062,0.817847
881.00,-2.204016,0.217539
882.00,0.774353,-1.179230
883.00,0.106070,0.700499
884.00,-1.452604,-0.098708
885.00,-1.345294,-0.706333
886.00,-0.541813,-0.425717
887.00,-0.470146,-0.068416
888.00,-1.187495,-0.147868
889.00,1.243950,-0.508524
890.00,0.679929,0.807243
891.00,0.474801,0.092742
892.00,-1.292935,0.154003
893.00,-0.691428,-0.667258
894.00,-0.219111,-0.129547
895.00,0.278357,-0.010378
896.00,-0.785155,0.150511
897.00,0.350697,-0.426273
898.00,1.131620,0.306451
899.00,-2.809519,0.441908
900.00,1.510396,-1.507968
901.00,2.178894,1.161941
902.00,0.739159,0.733730
903.00,0.106950,0.057733
904.00,-0.005943,-0.015599
905.00,0.760656,0.007877
906.00,0.212767,0.392545
907.00,-0.225839,-0.047482
908.00,-1.136716,-0.125631
909.00,-0.632801,-0.522793
910.00,0.392406,-0.108891
911.00,1.197666,0.269628
912.00,1.712130,0.487812
913.00,0.113424,0.658532
914.00,0.071859,-0.170742
915.00,1.329932,0.050965
916.00,0.431647,0.615573
917.00,0.942313,0.002927
918.00,-0.416530,0.418304
919.00,-2.005372,-0.322354
920.00,0.706414,-0.863734
921.00,-0.140603,0.642615
922.00,0.341963,-0.210125
923.00,1.210277,0.206403
924.00,-0.301594,0.544220
925.00,0.408016,-0.330365
926.00,2.225929,0.274294
927.00,-1.718538,1.002332
928.00,2.284932,-1.145933
929.00,-0.784080,1.421520
